Output (S),Ia,Ib,Ic,Va,Vb,Vc
0,-53.61379864,-42.86963021,63.51745906,5114.350593,-5575.414097,461.063504
0,-52.2307385,-42.58135576,64.22322134,5197.6976589999995,-5517.361003,319.663344
0,-50.28163946,-42.05986552,65.13584696,5280.088022,-5457.94667,177.858648
0,-47.84632954,-41.45991842,66.10048047,5362.184036,-5397.185585,35.001549
0,-45.21377823,-41.08272812,66.81581823,5444.101949,-5335.092917,-109.009032
0,-42.5863237,-41.01145327,67.19861816,5524.852355000001,-5271.6838020000005,-253.168553
0,-39.96815378,-41.14568986,67.34920742,5603.586351,-5206.974069,-396.612293
0,-37.25629138,-41.39370891,67.3592447,5680.4624140000005,-5140.979503,-539.482922
0,-34.3205072,-41.65895456,67.32522219,5755.822853,-5073.71656,-682.106293
0,-31.1154806,-41.84464394,67.3438657,5829.289103,-5005.201674,-824.087429
0,-27.75499506,-41.97111205,67.39478984,5900.130588,-4935.451905999999,-964.678682
0,-24.44350149,-42.21153991,67.30476978,5968.164048,-4864.484305999999,-1103.679742
0,-21.29545841,-42.70440939,66.93528658,6033.674239999999,-4792.316562,-1241.357678
0,-18.2721173,-43.40525972,66.33077053,6096.692866,-4718.966296,-1377.72657
0,-15.3010332,-44.18425277,65.62103604,6156.808295,-4644.451779,-1512.356527
0,-12.32507608,-44.94012323,64.90733127,6213.732943000001,-4568.791227,-1644.9417270000001
0,-9.291157144,-45.62312661,64.23939036,6267.58253,-4492.003483,-1775.579047
0,-6.213089934,-46.25644064,63.59403184,6318.524289,-4414.107313,-1904.416976
0,-3.213966142,-46.9363811,62.87494289,6366.411128000001,-4335.12211,-2031.289018
0,-0.422166029,-47.75243696,61.99264423,6410.99822,-4255.067201,-2155.931019
0,2.160921031,-48.69507137,60.95668903,6452.277711,-4173.962507,-2278.315204
0,4.634749659,-49.67590561,59.85547903,6490.429726,-4091.8278609999998,-2398.601865
0,7.07597312,-50.6147693,58.76921434,6525.502247,-4008.683701,-2516.818546
0,9.500908028,-51.47273199,57.73686175,6557.381314,-3924.550377,-2632.830937
0,11.88382166,-52.26029804,56.74795995,6586.01306,-3839.448811,-2746.564249
0,14.16497419,-53.04202232,55.73800373,6611.515108,-3753.3998370000004,-2858.1152819999998
0,16.27696272,-53.89037888,54.63457537,6634.000494,-3666.42485,-2967.5756549999996
0,18.20513239,-54.81079988,53.43230563,6653.459218999999,-3578.545135,-3074.9140839999995
0,20.00523234,-55.73473017,52.1998192,6669.846865,-3489.7825599999996,-3180.064305
0,21.74957779,-56.5901657,51.00919627,6683.231159,-3400.15885,-3283.072309
0,23.47036949,-57.3530351,49.88459092,6693.74068,-3309.6962799999997,-3384.044389
0,25.15333144,-58.03944964,48.80998112,6701.448061,-3218.417015,-3483.031046
0,26.75165326,-58.69030034,47.74457163,6706.354996,-3126.3437369999997,-3580.0112700000004
0,28.21660803,-59.35268796,46.64136399,6708.499457,-3033.4989849999997,-3675.000461
0,29.53802499,-60.04268278,45.48439667,6707.9790140000005,-2939.905859,-3768.073155
0,30.75775809,-60.72404425,44.31002545,6704.88687,-2845.587261,-3859.299598
0,31.93103698,-61.3408661,43.17427824,6699.258005,-2750.5666539999997,-3948.6913510000004
0,33.08336395,-61.86660591,42.10382549,6691.123571,-2654.867292,-4036.256279
0,34.20435615,-62.31590424,41.08416106,6680.556256,-2558.512968,-4122.043288
0,35.26619103,-62.72393695,40.08024978,6667.653453999999,-2461.527288,-4206.126166
0,36.23883987,-63.12468196,39.0582608,6652.479305999999,-2363.934342,-4288.544964000001
0,37.11172778,-63.52989358,38.00659306,6635.073247,-2265.7580439999997,-4369.315203
0,37.90910161,-63.91806193,36.94691597,6615.485008,-2167.022792,-4448.462216
0,38.67533873,-64.250653,35.91792919,6593.789796000001,-2067.752775,-4526.037021
0,39.43725096,-64.50581347,34.9416579,6570.052049,-1967.972655,-4602.079383
0,40.18807601,-64.69291004,34.0089133,6544.315206,-1867.7068849999998,-4676.608321
0,40.902317,-64.83980061,33.09202148,6516.618317,-1766.9803689999999,-4749.637948
0,41.55843926,-64.97282522,32.16483238,6487.020594999999,-1665.817791,-4821.2028040000005
0,42.1508652,-65.10301862,31.2165072,6455.584388,-1564.244286,-4891.340102
0,42.69539197,-65.21859329,30.25903531,6422.358877000001,-1462.284736,-4960.074141
0,43.22084595,-65.29323339,29.31894031,6387.378591000001,-1359.964474,-5027.414117
0,43.74902658,-65.3084568,28.41491782,6350.684692,-1257.3085800000001,-5093.376112
0,44.27893552,-65.26936567,27.54208501,6312.323445999999,-1154.3425519999998,-5157.980894
0,44.79269681,-65.19755234,26.67907453,6272.337511,-1051.091613,-5221.245898
0,45.27218758,-65.11357886,25.805555,6230.757379,-947.581426,-5283.175953
0,45.71228474,-65.02515119,24.91405669,6187.61473,-843.8373459999999,-5343.777373
0,46.12369597,-64.92484412,24.01224662,6142.94626,-739.885157,-5403.061103
0,46.52732216,-64.79528911,23.11774054,6096.7906889999995,-635.750313,-5461.040376
0,46.93952113,-64.62265481,22.24462252,6049.177310000001,-531.458697,-5517.718612999999
0,47.360713,-64.40851136,21.3915804,6000.130994,-427.035873,-5573.095121
0,47.77717981,-64.16860434,20.54313196,5949.67648,-322.507768,-5627.168723
0,48.1745673,-63.91967069,19.68280876,5897.841807000001,-217.900001,-5679.941806
0,48.54803952,-63.66845778,18.80413713,5844.650625,-113.238554,-5731.412071000001
0,48.9045607,-63.40951178,17.91284968,5790.123537,-8.549078999999999,-5781.574458
0,49.25785734,-63.13049465,17.02156827,5734.27998,96.14242,-5830.4224
0,49.62007216,-62.82103121,16.14095681,5677.143043,200.810269,-5877.953312000001
0,49.99287008,-62.48104024,15.27139017,5618.734143000001,305.428508,-5924.162651
0,50.36704027,-62.12093654,14.40275199,5559.071925,409.971452,-5969.043377
0,50.7306839,-61.75338018,13.52268537,5498.171349,514.413174,-6012.584523
0,51.07902,-61.38400897,12.62586033,5436.048783,618.728044,-6054.776827000001
0,51.41651494,-61.00915175,11.71626044,5372.720265,722.890168,-6095.610433
0,51.75294984,-60.61971357,10.80329757,5308.201481,826.874015,-6135.0754959999995
0,52.09645772,-60.20794224,9.895045279,5242.5057959999995,930.653768,-6173.159564
0,52.44836888,-59.77296214,8.992704856,5175.647818,1034.203973,-6209.851791
0,52.80212688,-59.32178611,8.089593454,5107.642474,1137.498923,-6245.141396999999
0,53.14874196,-58.86384393,7.176615409,5038.505142,1240.513296,-6279.018427000001
0,53.4835052,-58.40396205,6.249282553,4968.24878,1343.221506,-6311.470286000001
0,53.80901475,-57.93955897,5.31051865,4896.8861369999995,1445.598374,-6342.484522000001
0,54.13207521,-57.46376043,4.367544166,4824.429643,1547.61849,-6372.048133
0,54.45872161,-56.97052699,3.426748602,4750.892872,1649.256829,-6400.149701
0,54.78992015,-56.45874248,2.48960197,4676.288616999999,1750.488168,-6426.776785
0,55.12111729,-55.93279839,1.552070259,4600.630144,1851.287669,-6451.917813
0,55.44536726,-55.39942872,0.607780583,4523.930719,1951.630318,-6475.561037
0,55.75861271,-54.86256829,-0.346837308,4446.204928,2051.491508,-6497.696425
0,56.06203087,-54.32080578,-1.310004089,4367.466807000001,2150.846445,-6518.313252
0,56.36044489,-53.76902558,-2.276232823,4287.730425,2249.670775,-6537.401189
0,56.65810404,-53.20256169,-3.240482971,4207.009224,2347.939946,-6554.94917
0,56.95578425,-52.62027612,-4.201238862,4125.3176140000005,2445.629879,-6570.947493
0,57.25011052,-52.02514552,-5.161096421,4042.670126,2542.716319,-6585.386456
0,57.53595541,-51.42193714,-6.124439227,3959.082083,2639.175451,-6598.257534
0,57.80980193,-50.81375612,-7.093985904,3874.568753,2734.983339,-6609.552092
0,58.07210348,-50.19980989,-8.068554597,3789.146438,2830.1164759999997,-6619.262914
0,58.32618971,-49.57640846,-9.044063366,3702.8316379999997,2924.551256,-6627.382894
0,58.57538768,-48.93988957,-10.01645545,3615.641425,3018.264524,-6633.905938
0,58.82031925,-48.28921437,-10.98429503,3527.5925300000004,3111.2330039999997,-6638.8255229999995
0,59.05862215,-47.6263538,-11.9491537,3438.702245,3203.433904,-6642.136138
0,59.28642307,-46.95477174,-12.91409371,3348.9880489999996,3294.8443330000005,-6643.8323709999995
0,59.50096671,-46.2768819,-13.881125,3258.468301,3385.4418729999998,-6643.910174
0,59.70215233,-45.59242873,-14.84958616,3167.1615469999997,3475.2040509999997,-6642.365587
0,59.89226164,-44.89883421,-15.81649133,3075.087092,3564.108834,-6639.195925999999
0,60.07373145,-44.19336244,-16.7786949,2982.264483,3652.1341559999996,-6634.398639
0,60.24724594,-43.47508701,-17.73485901,2888.7139930000003,3739.258446,-6627.972439
0,60.41112702,-42.74541406,-18.68597663,2794.4558620000003,3825.460056,-6619.915918
0,60.56259003,-42.00688309,-19.63417257,2699.5107590000002,3910.7178550000003,-6610.228625
0,60.69945704,-41.26140655,-20.58094309,2603.899397,3995.010679,-6598.910087
0,60.82153569,-40.50896944,-21.52585567,2507.64316,4078.31787,-6585.96103
0,60.93035369,-39.74784227,-22.466762,2410.763652,4160.6187150000005,-6571.382378
0,61.02780939,-38.9759836,-23.40120073,2313.283137,4241.893073,-6555.1762100000005
0,61.11451055,-38.19264545,-24.32800283,2215.224044,4322.120726,-6537.34477
0,61.18938536,-37.39881362,-25.24773217,2116.609363,4401.282039,-6517.891402
0,61.25038391,-36.59644717,-26.16192503,2017.462194,4479.357322,-6496.819516
0,61.29591127,-35.7870845,-27.07169625,1917.805978,4556.327468,-6474.133446
0,61.325692,-34.97092918,-27.97682523,1817.6641670000001,4632.173337,-6449.837504
0,61.34081357,-34.14686179,-28.87576786,1717.0605979999998,4706.8763500000005,-6423.936948
0,61.34267284,-33.3134582,-29.76667487,1616.0192289999998,4780.41795,-6396.437179
0,61.33189292,-32.47011929,-30.64852172,1514.5645240000001,4852.78013,-6367.344642999999
0,61.30778375,-31.61756578,-31.52160344,1412.721024,4923.944872,-6336.6659070000005
0,61.26893288,-30.75728537,-32.38698197,1310.513721,4993.894785,-6304.408517
0,61.21413845,-29.8905562,-33.24550965,1207.967618,5062.612456,-6270.580074
0,61.14321564,-29.01767284,-34.09705539,1105.108004,5130.081077,-6235.189081
0,61.05693424,-28.13796656,-34.94052497,1001.9601240000001,5196.283862,-6198.2439859999995
0,60.95640634,-27.25045403,-35.7745099,898.549454,5261.204597,-6159.754062
0,60.84217156,-26.35472267,-36.59817284,794.901459,5324.827156,-6119.728604000001
0,60.71386274,-25.45130396,-37.41162105,691.04189,5387.135952,-6078.177842
0,60.57047273,-24.54137506,-38.21560805,586.996531,5448.115486000001,-6035.112017
0,60.41115207,-23.62599077,-39.01076579,482.791452,5507.7508419999995,-5990.542294
0,60.23573263,-22.70552577,-39.79704686,378.45266799999996,5566.0271809999995,-5944.479848999999
0,60.04481967,-21.77960853,-40.57365866,274.006403,5622.930257999999,-5896.936661
0,59.83926579,-20.84761471,-41.33955675,169.47877100000002,5678.445882999999,-5847.924654
0,59.61959608,-19.90926776,-42.09404565,64.896007,5732.560515,-5797.456511
0,59.38563126,-18.96498983,-42.83712984,-39.715786,5785.260646000001,-5745.544871
0,59.13672689,-18.01569231,-43.56930437,-144.330307,5836.533428000001,-5692.20311
0,58.87226216,-17.06226436,-44.29104353,-248.92139799999998,5886.366056999999,-5637.444659000001
0,58.59214092,-16.10509672,-45.00232473,-353.46268100000003,5934.746389,-5581.283708
0,58.29681107,-15.14403652,-45.70258343,-457.92791000000005,5981.662335,-5523.734425
0,57.98697425,-14.17869777,-46.39102375,-562.2907289999999,6027.102465999999,-5464.811737
0,57.66308355,-13.20893851,-47.06709567,-666.524936,6071.0554409999995,-5404.530505
0,57.32511906,-12.23510464,-47.73073902,-770.604263,6113.510524,-5342.906261
0,56.97265928,-11.2579369,-48.3822905,-874.502673,6154.457144000001,-5279.954471
0,56.60529836,-10.27817535,-49.02208832,-978.19403,6193.885291,-5215.691261
0,56.22296446,-9.296223431,-49.65013633,-1081.652418,6231.785131,-5150.132724
0,55.82602842,-8.312059936,-50.26601605,-1184.851789,6268.147445999999,-5083.295657
0,55.41504173,-7.32548224,-50.86913009,-1287.766326,6302.963116999999,-5015.196791
0,54.99042798,-6.336431126,-51.45902699,-1390.370113,6336.223685000001,-4945.853572
0,54.55224321,-5.34521093,-52.03562151,-1492.637498,6367.9208229999995,-4875.283325
0,54.1002643,-4.352416111,-52.59912128,-1594.5427849999999,6398.046842,-4803.504057
0,53.63422497,-3.358677878,-53.1497735,-1696.060542,6426.594174,-4730.533632
0,53.15411225,-2.364383641,-53.68758454,-1797.1653370000001,6453.5559,-4656.390563
0,52.66021528,-1.369614146,-54.21225712,-1897.832002,6478.925244,-4581.093242
0,52.15299912,-0.374285859,-54.7233328,-1998.035347,6502.696079,-4504.660720999999
0,51.63282791,0.621585768,-55.22045534,-2097.750435,6524.862399,-4427.111964
0,51.09982577,1.617733778,-55.70352335,-2196.952307,6545.41888,-4348.466573
0,50.55388162,2.6136592,-56.1726708,-2295.616279,6564.360308,-4268.744018
0,49.99485947,3.608829857,-56.6280684,-2393.717711,6581.68214,-4187.964429000001
0,49.42277647,4.602872103,-57.06973188,-2491.232249,6597.379976,-4106.147738
0,48.83789424,5.595650281,-57.49744267,-2588.135561,6611.450076,-4023.314515
0,48.24059575,6.587155011,-57.91085965,-2684.403678,6623.888843000001,-3939.485165
0,47.63122166,7.577327133,-58.30969535,-2780.012609,6634.693318,-3854.680698
0,47.00992183,8.565919362,-58.69385432,-2874.938726,6643.860718000001,-3768.921992
0,46.37668643,9.552516402,-59.06341318,-2969.158379,6651.388909,-3682.23053
0,45.73145853,10.53665842,-59.41849712,-3062.648281,6657.275911,-3594.627619
0,45.07430194,11.5179997,-59.75912144,-3155.3851779999995,6661.520382,-3506.1352039999997
0,44.40544391,12.49636213,-60.08513807,-3247.346168,6664.121178,-3416.77501
0,43.72522659,13.47167774,-60.39629316,-3338.5084039999997,6665.077748999999,-3326.569345
0,43.033956,14.44384682,-60.69236897,-3428.849424,6664.389754000001,-3235.5403410000004
0,42.33181668,15.41264328,-60.9732787,-3518.34681,6662.057479,-3143.7106690000005
0,41.61885685,16.37770766,-61.23907346,-3606.978551,6658.081386000001,-3051.102835
0,40.8950963,17.33864617,-61.48984332,-3694.722658,6652.4625750000005,-2957.739906
0,40.160624,18.29513639,-61.72561176,-3781.557538,6645.2023,-2863.6447620000004
0,39.41566315,19.24698486,-61.94627804,-3867.461664,6636.302486,-2768.840822
0,38.66051561,20.19407985,-62.15166461,-3952.413894,6625.765201,-2673.351307
0,37.89547739,21.13630006,-62.34160841,-4036.393196,6613.593173,-2577.199966
0,37.12074665,22.07343003,-62.51604554,-4119.3789449999995,6599.789272999999,-2480.410328
0,36.33643015,23.00515956,-62.67501197,-4201.350582,6584.357032,-2383.00645
0,35.54259596,23.93114267,-62.81858453,-4282.28801,6567.300146,-2285.012147
0,34.73936873,24.85108599,-62.94679271,-4362.171187,6548.6229379999995,-2186.45174
0,33.92696074,25.76478582,-63.05958159,-4440.980533,6528.329895999999,-2087.349363
0,33.10565746,26.67210774,-63.15683233,-4518.696534,6506.426135,-1987.729601
0,32.2757371,27.57291238,-63.23843642,-4595.300116,6482.9169679999995,-1887.616852
0,31.43741957,28.46699927,-63.30435194,-4670.772326,6457.80828,-1787.0359540000002
0,30.59084701,29.35409318,-63.35461727,-4745.094673,6431.106176,-1686.011503
0,29.73613758,30.23389274,-63.38930249,-4818.248765,6402.817355,-1584.56859
0,28.87343824,31.10612817,-63.40845174,-4890.2166720000005,6372.948670000001,-1482.7319870000001
0,28.00296819,31.97059955,-63.412045,-4960.980618,6341.507611999999,-1380.5269830000002
0,27.12499533,32.82715776,-63.40001723,-5030.523267,6308.501826,-1277.9785590000001
0,26.23979477,33.67565833,-63.3723045,-5098.827404000001,6273.939573,-1175.112158
0,25.34759416,34.51591143,-63.32889414,-5165.876309,6237.829257,-1071.952948
0,24.44857103,35.34767521,-63.26983138,-5231.653372000001,6200.179909,-968.5265370000001
0,23.54287517,36.17068273,-63.19519251,-5296.142511,6161.000703,-864.858203
0,22.63068159,36.98469113,-63.10503575,-5359.327743,6120.301418,-760.9736750000001
0,21.71221091,37.78950594,-62.99937695,-5421.193613,6078.091987,-656.898374
0,20.78772796,38.58497584,-62.87819495,-5481.724808999999,6034.382926,-552.658117
0,19.8574998,39.37095414,-62.74147005,-5540.906536,5989.184927,-448.27839100000006
0,18.92176706,40.14726649,-62.58921642,-5598.72412,5942.509231999999,-343.78511199999997
0,17.98072755,40.91369801,-62.42149495,-5655.163426,5894.367270000001,-239.203833
0,17.03456241,41.67001623,-62.23839039,-5710.210472999999,5844.770998000001,-134.56052499999998
0,16.08346359,42.4160022,-62.03998027,-5763.851775,5793.7325710000005,-29.880796
0,15.12766138,43.15147509,-61.82631031,-5816.074055,5741.264682999999,74.809372
0,14.16741469,43.87628565,-61.59740099,-5866.864542,5687.380171,179.48437099999998
0,13.20299123,44.59029354,-61.35327033,-5916.21063,5632.092433,284.118197
0,12.23463579,45.29333835,-61.09396277,-5964.100263,5575.41501,388.685253
0,11.26256621,45.98523276,-60.81955617,-6010.521572,5517.361993,493.15959000000004
0,10.28698186,46.66577369,-60.53015059,-6055.463205,5457.947583,597.515622
0,9.308092863,47.33476906,-60.2258416,-6098.913997,5397.186575,701.7274219999999
0,8.326132728,47.99205315,-59.90670496,-6140.863332999999,5335.09383,805.7695030000001
0,7.341361082,48.63748707,-59.57279611,-6181.3007959999995,5271.684781,909.6160150000001
0,6.354041568,49.27093929,-59.2241697,-6220.216508,5206.974982,1013.241526
0,5.36442598,49.89226759,-58.86089771,-6257.600778,5140.980482,1116.620296
0,4.372742259,50.50130925,-58.48307915,-6293.444498000001,5073.717473000001,1219.7270250000001
0,3.379207069,51.09789153,-58.09082975,-6327.738747,5005.202653,1322.536094
0,2.384039827,51.68184775,-57.68426574,-6360.475165,4935.452819,1425.022346
0,1.387479881,52.25303249,-57.26348879,-6391.645579,4864.485296,1527.160294
0,0.389782914,52.81132013,-56.8285874,-6421.24241,4792.317475,1628.924935
0,-0.608788101,53.35659407,-56.37964773,-6449.258255,4718.967275,1730.2909800000002
0,-1.607981293,53.88873036,-55.91676996,-6475.686305,4644.452692,1831.2336129999999
0,-2.607559521,54.40759245,-55.44007355,-6500.5199489999995,4568.792206,1931.727743
0,-3.607298012,54.91303538,-54.94969306,-6523.753148,4492.004396,2031.748763
0,-4.606968482,55.40491998,-54.44576393,-6545.380094,4414.108292,2131.2718019999998
0,-5.606331572,55.88312213,-53.92841327,-6565.39554,4335.123023,2230.272517
0,-6.605133195,56.34753484,-53.39775774,-6583.794448000001,4255.06818,2328.726268
0,-7.60311591,56.79805847,-52.85391328,-6600.572373999999,4173.96342,2426.6089540000003
0,-8.600027484,57.2345909,-52.29700508,-6615.725093999999,4091.82884,2523.896254
0,-9.595629161,57.65702077,-51.72717418,-6629.248944999999,4008.684614,2620.564331
0,-10.58968985,58.0652321,-51.14457294,-6641.140506,3924.5513560000004,2716.5891500000002
0,-11.58197938,58.45911247,-50.54935678,-6651.396928,3839.449724,2811.9472039999996
0,-12.57225812,58.83856219,-49.94167511,-6660.015582,3753.400816,2906.614777
0,-13.56027805,59.20349452,-49.32167094,-6666.994444,3666.425752,3000.5686920000003
0,-14.54578644,59.55383079,-48.68948591,-6672.331688,3578.546114,3093.785574
0,-15.52853629,59.88949123,-48.04526931,-6676.0260929999995,3489.783473,3186.242609
0,-16.50828892,60.21039132,-47.3891818,-6678.076636,3400.1598289999997,3277.916807
0,-17.48481399,60.51644298,-46.72139415,-6678.482910000001,3309.6971930000004,3368.785717
0,-18.45788105,60.80756212,-46.04207974,-6677.244717,3218.4179940000004,3458.826734
0,-19.42725531,61.08367394,-45.3514091,-6674.362453,3126.3446500000005,3548.017814
0,-20.39269457,61.34471519,-44.64954781,-6669.8367339999995,3033.499964,3636.33677
0,-21.35395499,61.59062935,-43.93666113,-6663.668759,2939.906772,3723.761987
0,-22.31079552,61.82136133,-43.21291937,-6655.859958,2845.58824,3810.271707
0,-23.26298326,62.03685307,-42.47850224,-6646.412333,2750.567567,3895.844777
0,-24.21029081,62.23704537,-41.73359699,-6635.328139,2654.868271,3980.459879
0,-25.15249312,62.42188195,-40.97839427,-6622.610192,2558.513881,4064.0963110000002
0,-26.08936145,62.59131483,-40.21308281,-6608.261528,2461.528267,4146.733272
0,-27.02066353,62.74530502,-39.43784861,-6592.285787999999,2363.9352550000003,4228.350533000001
0,-27.9461649,62.88382049,-38.65287701,-6574.6867999999995,2265.759023,4308.927777
0,-28.86563485,63.00683109,-37.85835763,-6555.468997,2167.023705,4388.445291999999
0,-29.77884799,63.11430624,-37.05448676,-6534.637043,2067.753754,4466.883288999999
0,-30.68558509,63.2062149,-36.24146725,-6512.196152,1967.9735680000001,4544.222573
0,-31.58562849,63.28252947,-35.41950463,-6488.151758,1867.707864,4620.443905
0,-32.47875985,63.34322878,-34.58880403,-6462.509910999999,1766.9812820000002,4695.5286289999995
0,-33.36475785,63.38829986,-33.74956844,-6435.276815,1665.81877,4769.458044999999
0,-34.24340111,63.41773564,-32.90200086,-6406.459290000001,1564.245199,4842.214091
0,-35.11447053,63.43153219,-32.04630708,-6376.064354,1462.285715,4913.778639
0,-35.97775258,63.42968595,-31.18269838,-6344.099586,1359.965387,4984.134199
0,-36.83303825,63.41219441,-30.31139083,-6310.572785,1257.309559,5053.263226
0,-37.68012162,63.37905798,-29.43260329,-6275.492311,1154.3434650000002,5121.148846
0,-38.51879638,63.3302831,-28.54655434,-6238.866733,1051.092592,5187.774141
0,-39.34885567,63.26588286,-27.65346154,-6200.705159,947.5823389999999,5253.122831000001
0,-40.17009247,63.18587623,-26.75354217,-6161.016939,843.838325,5317.1786139999995
0,-40.98230281,63.09028535,-25.84701588,-6119.8119289999995,739.88607,5379.92587
0,-41.78528687,62.97913404,-24.93410608,-6077.100216000001,635.751292,5441.348924
0,-42.57884978,62.85244749,-24.01504028,-6032.892426,531.45961,5501.4328160000005
0,-43.36279931,62.71025422,-23.09004797,-5987.199372000001,427.036852,5560.162531
0,-44.13694464,62.55258772,-22.15935897,-5940.032428,322.50868099999997,5617.523747
0,-44.90109478,62.37948766,-21.22320215,-5891.403122,217.900969,5673.502153
0,-45.65506007,62.19099884,-20.28180641,-5841.3235540000005,113.23946699999999,5728.084098
0,-46.39865324,61.98716973,-19.33540206,-5789.805989,8.550058,5781.255931
0,-47.13169152,61.76805083,-18.38422238,-5736.86322,-96.141507,5833.004727
0,-47.85399616,61.53369478,-17.42850352,-5682.508226999999,-200.809301,5883.3175280000005
0,-48.56539196,61.28415724,-16.46848342,-5626.754507,-305.427595,5932.182102000001
0,-49.26570525,61.01949862,-15.50440014,-5569.615733,-409.970484,5979.586206
0,-49.95476376,60.73978455,-14.5364912,-5511.106072999999,-514.4122610000001,6025.518334
0,-50.63239655,60.44508564,-13.56499383,-5451.239893,-618.727065,6069.966958
0,-51.29843583,60.13547602,-12.59014632,-5390.032043,-722.889255,6112.921308999999
0,-51.95271754,59.81103243,-11.61218884,-5327.497549000001,-826.8730469999999,6154.370585
0,-52.59508208,59.47183389,-10.63136373,-5263.65191,-930.652855,6194.304765000001
0,-53.22537302,59.11796258,-9.647914501,-5198.510800999999,-1034.203005,6232.713795
0,-53.84343662,58.74950479,-8.66208482,-5132.09037,-1137.49801,6269.588390999999
0,-54.44912071,58.36655168,-7.674117693,-5064.406941,-1240.512317,6304.919258
0,-55.04227551,57.96919877,-6.684255832,-4995.477278,-1343.220593,6338.697870999999
0,-55.62275408,57.55754528,-5.692742317,-4925.318321,-1445.597406,6370.915727
0,-56.19041362,57.13169303,-4.699821515,-4853.947450000001,-1547.617577,6401.565027
0,-56.74511522,56.69174648,-3.70573905,-4781.382199,-1649.2558609999999,6430.638049
0,-57.28672385,56.237813,-2.710741358,-4707.640553,-1750.487255,6458.127797
0,-57.81510709,55.77000386,-1.715074676,-4632.740618,-1851.2866900000001,6484.027308
0,-58.33013515,55.28843453,-0.718984627,-4556.700973,-1951.629405,6508.3303670000005
0,-58.83168063,54.79322463,0.277283818,-4479.540274,-2051.490529,6531.030814
0,-59.31961955,54.28449716,1.273485656,-4401.277661,-2150.845532,6552.123192999999
0,-59.79383167,53.76237794,2.2693754,-4321.932362,-2249.669796,6571.602158
0,-60.25420102,53.22699534,3.26470686,-4241.524023,-2347.939033,6589.4630560000005
0,-60.70061525,52.67848066,4.25923366,-4160.0724,-2445.628911,6605.701322
0,-61.13296538,52.1169686,5.252709791,-4077.5977,-2542.715406,6620.3131060000005
0,-61.55114509,51.54259776,6.244890155,-3994.120152,-2639.174483,6633.294634999999
0,-61.95505121,50.95551034,7.235530462,-3909.6604580000003,-2734.982426,6644.642884
0,-62.3445838,50.35585187,8.224386934,-3824.2393749999997,-2830.115508,6654.354883
0,-62.719647,49.74377052,9.211215813,-3737.8780559999996,-2924.5503430000003,6662.428399
0,-63.0801489,49.11941705,10.19577334,-3650.59772,-3018.2635560000003,6668.861276
0,-63.42600163,48.48294488,11.17781597,-3562.420004,-3111.232091,6673.652083999999
0,-63.75712065,47.8345106,12.15710095,-3473.366556,-3203.432936,6676.799492
0,-64.07342474,47.17427416,13.13338662,-3383.4594530000004,-3294.8434199999997,6678.302873
0,-64.37483579,46.50239885,14.10643246,-3292.7207940000003,-3385.4409050000004,6678.161699
0,-64.66127938,45.8190509,15.07599886,-3201.1730299999995,-3475.203138,6676.376168
0,-64.9326849,45.12439913,16.0418468,-3108.838689,-3564.1078660000003,6672.9465549999995
0,-65.18898596,44.41861472,17.00373777,-3015.740618,-3652.1332429999998,6667.873861000001
0,-65.43012004,43.70187141,17.96143401,-2921.9017190000004,-3739.2574780000004,6661.159197000001
0,-65.65602836,42.97434566,18.91469886,-2827.3452239999997,-3825.459143,6652.804356000001
0,-65.8666555,42.23621693,19.86329706,-2732.094365,-3910.716887,6642.811263
0,-66.06194957,41.48766758,20.8069948,-2636.172759,-3995.009766,6631.182525
0,-66.24186227,40.72888267,21.7455596,-2539.6039570000003,-4078.316902,6617.920859
0,-66.40634937,39.96004956,22.67876003,-2442.411884,-4160.617802,6603.029685999999
0,-66.55537062,39.18135786,23.60636573,-2344.620432,-4241.892105,6586.5125370000005
0,-66.68888985,38.39299935,24.5281475,-2246.253823,-4322.119812999999,6568.373635999999
0,-66.80687461,37.59516828,25.44387763,-2147.3362349999998,-4401.281070999999,6548.617306
0,-66.90929612,36.78806142,26.3533301,-2047.892165,-4479.356409,6527.248574
0,-66.99612914,35.97187811,27.25628069,-1947.946055,-4556.3265,6504.272555
0,-67.06735224,35.14681995,28.15250686,-1847.522655,-4632.172424,6479.695079
0,-67.12294788,34.31309066,29.04178762,-1746.646649,-4706.875393,6453.5220420000005
0,-67.16290267,33.47089587,29.92390346,-1645.3430290000001,-4780.417037,6425.760077000001
0,-67.18720713,32.62044315,30.79863652,-1543.636699,-4852.779162,6396.41585
0,-67.1958557,31.76194211,31.66577074,-1441.552827,-4923.94397,6365.496786
0,-67.18884646,30.89560452,32.5250921,-1339.116515,-4993.893817,6333.010343
0,-67.16618123,30.02164422,33.37638869,-1236.35314,-5062.611554,6298.964694
0,-67.12786556,29.14027705,34.21945063,-1133.287969,-5130.0801089999995,6263.368078
0,-67.07390896,28.25172056,35.05407004,-1029.9465,-5196.282949,6226.229438
0,-67.00432494,27.35619395,35.88004091,-926.354154,-5261.20364,6187.557783
0,-66.91913099,26.45391801,36.6971593,-822.536572,-5324.826243,6147.3628149999995
0,-66.81834842,25.54511519,37.50522341,-718.5192959999999,-5387.134984,6105.654280000001
0,-66.70200231,24.63000966,38.30403382,-614.328077,-5448.114573,6062.442639000001
0,-66.5701214,23.70882728,39.09339348,-509.988512,-5507.749885,6017.738397
